paper_idv, convert_time
2404.18744v1, 170.94255232810974
2404.18694v1, 14.188843250274658
2401.01983v2, 123.04603624343872
2404.18715v1, 87.23840999603271
2404.18710v1, 66.39115738868713
2303.13935v2, 38.657251834869385
2404.18692v1, 17.187724828720093
2404.18717v1, 118.12896919250488
2402.16685v2, 59.21196460723877
2311.03962v3, 29.086231231689453
2404.18699v1, 44.990910053253174
2404.18681v1, 16.7331862449646
2404.18698v1, 49.38663053512573
2312.02292v13, 22.782456398010254
2404.18682v1, 21.347610235214233
2401.05317v3, 155.71990752220154
2404.18690v1, 40.98124957084656
2404.18677v1, 12.58964228630066
2308.03362v2, 48.429781436920166
2404.18697v1, 63.871671199798584
2404.18718v1, 148.66675901412964
2404.18705v1, 99.78150677680969
2404.18700v1, 85.66433453559875
2404.18795v1, 447.78521823883057
2404.18706v1, 110.58262085914612
2404.18675v1, 31.252747058868408
2404.18687v1, 63.96942090988159
2404.11307v2, 28.240274906158447
2404.18691v1, 79.23255205154419
2404.18678v1, 46.238672494888306
2003.01890v3, 116.08738422393799
2404.06629v2, 51.71207785606384
2312.03909v4, 204.31765747070312
2404.18679v1, 54.666865825653076
2301.01305v2, 120.02826857566833
2404.18688v1, 84.1325912475586
2404.18680v1, 67.83183002471924
2404.15573v2, 14.646882772445679
2404.18673v1, 39.270831823349
2303.07695v2, 55.228458881378174
2404.18685v1, 81.6509177684784
2312.06375v2, 12.004483938217163
2311.17459v2, 72.9896068572998
2403.19043v2, 25.037311792373657
2404.18696v1, 108.90926814079285
2404.18668v1, 18.335641145706177
2404.13696v3, 67.38359880447388
2303.16022v2, 33.294660568237305
2404.18674v1, 64.03835606575012
2308.11228v2, 21.119938373565674
2404.18672v1, 63.995758295059204
2404.13761v2, 9.068373918533325
2404.18665v1, 31.195488691329956
2404.18666v1, 43.84185528755188
2401.02928v4, 70.48825287818909
2404.18669v1, 49.54954671859741
2404.12739v2, 12.543379783630371
2404.18671v1, 83.52603054046631
2403.06694v2, 77.5492730140686
2401.01658v3, 19.918465614318848
2404.18659v1, 40.586267709732056
2404.18667v1, 59.98312449455261
2404.18656v1, 42.22822093963623
2404.18658v1, 52.207430839538574
2404.18662v1, 64.73747324943542
2311.07064v2, 77.29807353019714
2404.18648v1, 26.523690700531006
2404.18646v1, 12.934403896331787
2402.11515v4, 102.90549826622009
2404.18647v1, 24.48713254928589
2404.12123v3, 97.66491937637329
2404.18670v1, 101.00526332855225
2403.04327v2, 15.267611265182495
2404.18649v1, 45.24527668952942
2404.18643v1, 14.503025770187378
2404.18654v1, 55.92141819000244
2404.18676v1, 164.35387063026428
2404.18641v1, 22.68499994277954
2311.11260v2, 89.9753053188324
2404.13003v2, 125.89496922492981
2404.18653v1, 72.32176494598389
2404.18644v1, 52.82749891281128
2404.18640v1, 34.321972370147705
2403.02090v3, 25.330692291259766
2404.18651v1, 85.02898073196411
2404.18635v1, 20.907274961471558
2404.18632v1, 11.268068790435791
2404.18631v1, 11.25185775756836
2307.09537v3, 56.49119544029236
2404.18708v1, 285.7421500682831
2404.18642v1, 61.20590329170227
2404.18650v1, 102.89763474464417
2208.02051v3, 119.52517628669739
2404.18627v1, 13.351797103881836
2404.18638v1, 66.81367683410645
2308.13222v2, 32.42407822608948
2404.18630v1, 36.57910418510437
2404.18645v1, 103.97365307807922
2402.17927v2, 189.39393615722656
2404.18637v1, 69.54768681526184
2108.13661v3, 8.167005062103271
2404.18636v1, 80.25560259819031
2404.18661v1, 192.12129187583923
2403.04618v2, 123.80087995529175
2404.18639v1, 107.25778555870056
2404.18625v1, 37.162602186203
2402.04304v2, 24.094019889831543
1809.06755v4, 72.32448124885559
2403.07928v2, 30.347489595413208
2404.18624v1, 39.19617199897766
2404.18620v1, 12.106455564498901
2404.18628v1, 75.88055491447449
2204.06068v6, 164.25166869163513
2404.18622v1, 25.172767639160156
2310.20225v2, 58.23234724998474
2404.11474v2, 67.73408508300781
2404.18616v1, 22.608126401901245
2404.18623v1, 57.153209924697876
2404.18611v1, 16.343318939208984
2404.18614v1, 21.205977201461792
2306.12460v2, 31.57569169998169
2404.18617v1, 41.43110227584839
2311.15314v2, 39.95172047615051
2404.18629v1, 117.65527653694153
2404.18634v1, 140.98186326026917
2310.10316v7, 26.327959299087524
2404.18605v1, 15.846631050109863
2306.08761v2, 66.08687710762024
2404.18604v1, 13.643950939178467
2404.18633v1, 155.5789213180542
2404.18615v1, 60.24295473098755
